user_id,snapshot_date,days_since_last_purchase,purchases_last_30d,avg_order_value,category,remaining_budget_pct,coupon_offered,order_placed,order_profit
319,2025-06-01,20,2,56.08,beauty,0.66,10,0,0.0
5046,2025-06-28,3,4,43.47,grocery,0.56,5,0,0.0
7146,2025-04-12,3,3,54.85,grocery,0.59,5,1,11.16
5356,2025-04-27,0,5,56.77,sports,0.29,5,0,0.0
2674,2025-05-17,5,4,62.56,sports,0.91,10,0,0.0
3340,2025-06-24,12,1,55.97,electronics,0.69,20,0,0.0
7220,2025-06-03,16,2,46.62,fashion,0.09,none,0,0.0
3396,2025-06-09,2,2,35.29,sports,0.56,5,0,0.0
6661,2025-05-23,25,1,47.54,sports,0.13,5,0,0.0
6877,2025-05-08,44,1,47.86,sports,0.89,20,1,1.71
5237,2025-04-19,4,5,37.52,sports,0.0,none,0,0.0
3720,2025-06-18,40,1,63.8,home,0.94,none,1,25.99
598,2025-06-13,15,3,53.29,fashion,0.5,20,0,0.0
7445,2025-04-03,3,3,50.27,beauty,0.44,5,0,0.0
3054,2025-06-05,9,0,63.21,home,0.51,none,0,0.0
4548,2025-04-08,14,3,57.64,home,0.51,5,0,0.0
272,2025-06-07,2,5,41.46,fashion,0.62,5,0,0.0
7422,2025-06-15,25,3,75.49,grocery,0.68,10,0,0.0
9101,2025-04-12,18,2,49.29,grocery,0.58,10,0,0.0
8785,2025-05-10,6,0,21.19,home,0.51,10,0,0.0
3087,2025-04-12,9,4,94.08,sports,0.19,none,0,0.0
890,2025-05-22,7,5,64.91,electronics,0.33,none,0,0.0
950,2025-06-24,4,5,105.44,sports,0.3,5,0,0.0
3802,2025-04-08,33,1,48.45,beauty,0.82,none,0,0.0
26,2025-05-07,10,0,59.59,electronics,0.58,5,0,0.0
1790,2025-06-28,6,2,63.59,beauty,0.88,10,0,0.0
6116,2025-04-28,1,5,63.49,home,0.99,10,0,0.0
420,2025-04-13,7,2,70.61,beauty,0.51,20,0,0.0
6210,2025-05-15,11,3,74.22,home,0.86,5,1,25.74
8678,2025-05-17,34,1,81.14,fashion,0.73,none,0,0.0
9950,2025-05-31,0,2,70.79,fashion,0.53,none,0,0.0
9717,2025-04-29,3,2,80.78,fashion,0.06,5,0,0.0
2887,2025-06-26,9,5,61.81,home,0.05,5,1,22.74
6457,2025-05-18,3,3,123.72,electronics,0.12,10,1,32.96
466,2025-04-27,21,0,98.83,electronics,0.29,5,0,0.0
2385,2025-06-27,0,2,45.27,sports,0.47,5,0,0.0
7794,2025-06-24,5,0,82.08,fashion,0.02,5,0,0.0
2050,2025-05-16,0,2,76.17,electronics,0.76,none,0,0.0
3046,2025-04-03,0,3,55.6,sports,0.59,10,0,0.0
4105,2025-05-25,60,2,46.42,grocery,0.7,10,1,6.7
3307,2025-05-21,15,2,29.84,sports,0.69,none,0,0.0
7395,2025-04-14,46,2,51.28,beauty,0.62,20,0,0.0
9078,2025-05-28,6,2,42.99,beauty,0.15,none,0,0.0
5385,2025-06-16,0,4,46.87,electronics,0.13,5,0,0.0
5754,2025-04-10,1,6,57.56,fashion,0.47,none,0,0.0
7319,2025-06-05,14,4,50.47,sports,0.2,none,0,0.0
4004,2025-04-13,1,1,43.74,fashion,0.34,20,1,14.79
4546,2025-06-08,10,2,52.49,electronics,0.11,none,0,0.0
9506,2025-05-09,13,0,89.36,beauty,0.13,none,0,0.0
3853,2025-04-01,1,2,85.92,fashion,0.78,10,0,0.0
2653,2025-06-27,4,7,59.1,fashion,0.04,none,0,0.0
211,2025-04-16,1,2,45.79,sports,0.93,5,0,0.0
215,2025-05-25,11,3,41.93,grocery,0.07,none,1,3.91
7688,2025-04-17,17,2,72.49,electronics,0.99,none,0,0.0
2309,2025-06-24,3,2,61.03,fashion,0.87,10,0,0.0
7404,2025-06-07,9,2,83.56,electronics,0.43,10,0,0.0
442,2025-06-13,14,3,56.47,home,0.51,20,0,0.0
7951,2025-05-10,0,5,71.69,sports,0.21,10,0,0.0
4078,2025-05-13,2,1,54.41,fashion,0.53,10,0,0.0
8160,2025-05-28,1,2,67.71,electronics,0.75,5,0,0.0
8311,2025-06-11,10,5,60.2,sports,0.24,10,0,0.0
5705,2025-06-17,4,3,26.07,fashion,0.9,20,0,0.0
9752,2025-04-02,6,2,89.13,home,0.68,10,0,0.0
9458,2025-05-31,3,2,67.95,fashion,0.37,none,0,0.0
7004,2025-04-10,2,4,59.24,beauty,0.7,none,0,0.0
4921,2025-04-27,21,1,53.51,electronics,0.87,20,0,0.0
9262,2025-06-15,6,2,65.18,sports,0.24,none,0,0.0
9695,2025-04-23,7,3,48.62,home,0.99,5,0,0.0
4086,2025-06-12,4,4,64.6,fashion,0.83,5,0,0.0
3244,2025-05-13,9,5,53.18,electronics,0.57,5,0,0.0
3028,2025-04-22,23,4,57.18,electronics,0.97,none,1,24.57
9353,2025-05-01,4,3,57.01,grocery,0.8,5,0,0.0
1543,2025-05-19,2,3,84.46,electronics,0.9,20,1,15.11
32,2025-06-09,4,4,69.46,beauty,0.17,none,0,0.0
5009,2025-05-26,0,0,69.4,beauty,0.65,5,0,0.0
9514,2025-06-24,3,3,55.32,sports,0.42,none,0,0.0
3270,2025-06-18,14,4,89.9,grocery,0.2,20,0,0.0
5046,2025-06-08,28,5,61.33,home,0.4,5,0,0.0
1076,2025-05-25,17,1,46.13,home,0.09,none,0,0.0
8204,2025-04-27,6,1,59.75,beauty,0.91,10,0,0.0
9320,2025-05-08,0,1,90.77,home,0.1,5,0,0.0
6342,2025-04-11,0,4,62.3,electronics,0.34,none,0,0.0
1238,2025-05-05,7,2,77.52,fashion,0.84,10,0,0.0
979,2025-06-24,17,5,54.65,electronics,0.36,none,0,0.0
7398,2025-05-09,3,2,54.03,home,0.97,none,0,0.0
1284,2025-04-11,9,3,49.69,beauty,0.56,10,0,0.0
681,2025-05-30,5,2,36.96,electronics,0.14,5,0,0.0
8902,2025-06-27,11,1,22.86,sports,0.91,5,1,13.55
5272,2025-06-18,3,2,58.84,home,0.21,5,0,0.0
5951,2025-04-25,18,2,37.73,electronics,0.7,5,0,0.0
6749,2025-05-12,3,5,65.01,beauty,0.55,10,0,0.0
3447,2025-05-19,2,1,61.91,sports,0.55,5,0,0.0
2346,2025-04-23,3,1,56.66,home,0.35,5,0,0.0
5192,2025-04-25,0,3,106.28,sports,0.47,none,0,0.0
757,2025-04-22,6,3,73.82,sports,0.9,20,1,27.5
2952,2025-06-30,5,2,42.69,home,0.12,none,0,0.0
5934,2025-06-07,0,3,91.51,fashion,0.81,5,0,0.0
9430,2025-06-16,1,3,54.33,beauty,0.92,none,0,0.0
6030,2025-06-14,1,7,45.14,beauty,0.48,none,0,0.0
7515,2025-06-27,6,4,66.06,beauty,0.9,none,0,0.0
3120,2025-04-10,6,4,39.0,beauty,0.82,5,0,0.0
571,2025-06-20,12,4,44.5,grocery,0.87,5,0,0.0
3762,2025-04-07,3,3,61.08,beauty,0.93,none,0,0.0
6912,2025-05-14,33,4,57.38,fashion,0.52,10,1,16.51
457,2025-05-25,14,1,68.84,home,0.16,none,0,0.0
8661,2025-05-03,6,4,79.92,sports,0.43,20,0,0.0
2958,2025-04-14,1,6,82.61,sports,0.92,20,1,29.82
6877,2025-04-18,1,5,52.41,electronics,0.4,20,1,14.29
8827,2025-06-15,11,5,56.72,electronics,0.94,20,0,0.0
6115,2025-04-30,6,0,63.97,sports,0.67,10,0,0.0
1713,2025-04-29,1,2,26.33,home,0.41,5,0,0.0
2557,2025-06-24,0,4,42.91,beauty,0.47,5,1,10.47
4681,2025-04-14,3,3,49.94,fashion,0.04,none,0,0.0
9791,2025-06-23,7,4,102.71,home,0.02,none,0,0.0
6769,2025-06-23,2,2,60.23,fashion,0.65,10,0,0.0
6166,2025-05-25,13,2,65.44,fashion,0.27,none,0,0.0
8029,2025-04-16,5,3,23.42,home,0.16,10,0,0.0
1415,2025-04-15,20,4,51.95,electronics,0.69,20,1,21.83
812,2025-04-26,0,5,48.81,grocery,0.28,5,0,0.0
5834,2025-05-23,8,6,67.32,fashion,0.35,none,0,0.0
5919,2025-04-14,16,3,75.52,home,0.98,none,0,0.0
2575,2025-05-12,2,2,53.23,grocery,0.18,none,0,0.0
6273,2025-04-11,12,3,81.26,beauty,0.44,5,0,0.0
1531,2025-05-20,1,4,64.16,electronics,0.11,none,1,21.61
1974,2025-04-02,9,2,72.15,grocery,0.91,5,0,0.0
8940,2025-06-04,2,3,51.29,grocery,0.15,none,0,0.0
309,2025-04-06,33,4,35.71,electronics,0.49,5,0,0.0
5578,2025-04-18,14,2,42.16,grocery,0.72,none,0,0.0
8444,2025-04-16,27,1,105.99,sports,0.55,10,0,0.0
7130,2025-06-15,5,2,39.98,electronics,0.16,5,0,0.0
4401,2025-04-05,1,2,33.77,fashion,0.75,10,0,0.0
3145,2025-05-10,10,4,67.02,fashion,0.71,20,0,0.0
608,2025-05-24,12,1,53.22,grocery,0.48,10,0,0.0
1243,2025-05-17,5,6,58.61,grocery,0.21,20,0,0.0
5781,2025-06-01,37,2,44.39,electronics,0.64,10,0,0.0
5285,2025-06-13,2,2,83.65,fashion,0.13,5,0,0.0
3770,2025-05-06,2,4,34.06,electronics,0.11,none,0,0.0
2925,2025-06-15,2,5,35.16,electronics,0.37,10,0,0.0
803,2025-04-29,1,6,47.88,fashion,0.27,5,0,0.0
1232,2025-06-29,19,2,50.37,electronics,0.65,20,0,0.0
2872,2025-05-16,4,4,75.23,sports,0.45,none,0,0.0
9238,2025-06-06,6,0,52.79,beauty,0.8,none,0,0.0
3269,2025-06-19,0,1,37.22,grocery,0.18,none,0,0.0
1158,2025-06-12,0,2,56.15,electronics,0.91,none,0,0.0
5750,2025-06-17,1,1,75.41,beauty,0.41,none,0,0.0
1266,2025-05-19,1,4,73.37,electronics,0.12,5,0,0.0
4034,2025-04-04,0,6,52.2,home,0.73,10,0,0.0
7280,2025-05-15,0,6,65.45,grocery,0.04,none,0,0.0
1070,2025-04-17,1,4,64.35,sports,0.07,none,0,0.0
9229,2025-06-20,3,2,52.18,beauty,0.63,5,0,0.0
6354,2025-04-22,5,4,40.98,sports,0.76,none,1,24.62
9144,2025-04-21,7,2,82.15,grocery,0.03,5,0,0.0
7288,2025-04-23,6,0,49.41,beauty,0.44,none,1,11.6
9659,2025-05-29,1,4,55.36,beauty,0.34,5,0,0.0
5074,2025-05-22,42,0,45.21,grocery,0.59,20,0,0.0
164,2025-06-26,2,1,62.89,fashion,0.51,5,0,0.0
634,2025-05-08,36,0,43.73,sports,0.91,10,0,0.0
1833,2025-04-26,9,3,63.92,sports,0.9,20,0,0.0
1033,2025-04-05,0,3,33.94,beauty,0.01,10,0,0.0
8079,2025-04-01,4,1,40.64,electronics,0.31,5,0,0.0
9447,2025-05-04,6,5,57.62,sports,0.03,none,0,0.0
6217,2025-06-24,5,2,66.65,grocery,0.05,5,0,0.0
1894,2025-05-18,5,2,63.39,beauty,0.32,none,0,0.0
9792,2025-06-21,9,5,72.43,home,0.71,10,0,0.0
3075,2025-04-10,5,2,76.8,electronics,0.56,5,0,0.0
8822,2025-04-09,15,2,52.74,beauty,0.14,none,1,18.01
6876,2025-06-15,6,5,46.21,electronics,0.82,10,1,15.15
4379,2025-04-10,0,2,52.17,home,0.75,5,0,0.0
7919,2025-04-05,0,0,59.41,grocery,0.38,20,0,0.0
6640,2025-05-07,5,3,55.05,electronics,0.51,5,1,16.81
9111,2025-06-24,4,3,59.54,grocery,0.26,10,0,0.0
6078,2025-06-02,29,0,52.31,grocery,0.7,5,0,0.0
3952,2025-04-10,5,2,94.52,beauty,0.59,none,0,0.0
947,2025-06-16,12,1,62.33,fashion,0.5,10,1,19.0
9923,2025-06-16,20,1,15.33,sports,0.71,10,0,0.0
7803,2025-06-12,6,1,29.96,electronics,0.23,20,1,12.78
1039,2025-06-22,17,3,87.32,sports,0.92,none,0,0.0
6069,2025-04-22,2,0,58.18,beauty,0.28,none,0,0.0
8266,2025-06-29,30,5,76.15,home,0.1,none,0,0.0
6999,2025-04-30,3,3,23.5,grocery,0.81,5,0,0.0
2722,2025-06-12,8,2,75.05,home,0.04,10,0,0.0
1382,2025-05-23,8,1,60.25,fashion,0.06,none,0,0.0
9371,2025-06-10,3,3,109.1,beauty,0.8,10,0,0.0
3704,2025-05-28,0,5,35.02,beauty,0.28,5,1,8.34
8692,2025-05-29,3,6,98.2,beauty,0.01,10,0,0.0
4656,2025-05-27,2,1,74.37,fashion,0.44,5,0,0.0
7623,2025-06-10,28,3,83.68,beauty,0.57,none,0,0.0
2430,2025-06-07,2,2,77.76,home,0.59,10,0,0.0
6038,2025-04-13,1,6,74.07,beauty,0.4,none,0,0.0
5603,2025-06-15,1,5,59.63,beauty,0.08,5,1,25.72
2145,2025-05-19,15,2,66.74,fashion,0.85,none,0,0.0
6811,2025-04-30,2,1,85.46,grocery,0.31,20,0,0.0
4620,2025-05-17,6,5,68.85,sports,0.58,10,0,0.0
6536,2025-06-27,19,3,57.65,beauty,0.52,none,0,0.0
348,2025-06-18,5,3,55.86,grocery,0.31,5,0,0.0
1230,2025-06-15,0,2,43.18,grocery,0.25,none,0,0.0
7095,2025-05-13,3,7,67.4,grocery,0.64,20,0,0.0
9960,2025-06-11,4,5,10.0,grocery,0.77,none,0,0.0
1159,2025-05-06,35,1,38.83,grocery,0.54,5,1,7.53
254,2025-06-02,2,2,59.02,home,0.21,none,0,0.0
2583,2025-05-29,6,3,26.78,fashion,1.0,20,1,3.27
427,2025-04-23,13,2,40.7,grocery,0.17,10,0,0.0
2451,2025-04-25,3,0,25.97,beauty,0.23,5,0,0.0
6921,2025-04-06,3,5,57.74,beauty,0.19,none,0,0.0
7880,2025-04-13,17,1,58.99,beauty,0.18,none,0,0.0
6309,2025-05-10,2,2,71.24,grocery,0.3,none,1,14.09
4007,2025-05-14,15,2,80.44,sports,0.76,10,0,0.0
1550,2025-04-16,36,3,77.93,sports,0.35,none,0,0.0
5346,2025-05-08,10,1,77.09,fashion,0.07,none,0,0.0
9649,2025-05-25,1,5,45.86,sports,0.41,none,0,0.0
2087,2025-04-22,3,3,74.94,fashion,0.03,none,0,0.0
5426,2025-05-01,1,4,74.92,beauty,0.46,none,0,0.0
3342,2025-05-04,3,4,41.51,electronics,0.3,5,0,0.0
3579,2025-05-16,16,1,37.85,beauty,0.4,5,0,0.0
5119,2025-05-04,3,3,65.83,grocery,0.76,5,0,0.0
1692,2025-06-07,16,2,76.37,home,0.07,10,0,0.0
1943,2025-04-30,18,2,73.9,electronics,0.65,10,0,0.0
411,2025-05-10,28,0,60.12,sports,0.83,5,0,0.0
6899,2025-05-05,9,4,85.75,fashion,0.17,none,0,0.0
9090,2025-04-17,0,2,74.3,sports,0.33,10,0,0.0
4493,2025-06-02,10,7,43.01,sports,0.13,5,0,0.0
6203,2025-04-22,6,4,74.15,home,0.27,none,0,0.0
9837,2025-04-28,2,0,67.1,beauty,0.23,10,0,0.0
7593,2025-06-12,13,7,34.51,fashion,0.03,none,0,0.0
2466,2025-06-26,1,1,65.41,sports,0.84,none,0,0.0
7758,2025-06-01,7,6,86.33,electronics,0.75,5,0,0.0
3961,2025-06-23,1,5,89.75,sports,0.46,none,0,0.0
9592,2025-06-17,0,4,83.72,fashion,0.75,10,0,0.0
9247,2025-05-14,17,9,51.49,home,1.0,none,0,0.0
415,2025-06-10,2,3,54.77,home,0.38,20,1,20.05
8860,2025-04-30,7,4,59.54,beauty,0.98,10,0,0.0
2403,2025-05-12,1,3,45.02,grocery,0.77,10,0,0.0
4842,2025-05-19,12,5,102.33,fashion,0.67,none,0,0.0
7492,2025-06-27,7,3,92.26,electronics,0.81,10,0,0.0
1236,2025-06-17,13,2,86.95,fashion,0.63,none,0,0.0
160,2025-05-15,9,2,48.93,electronics,0.65,10,0,0.0
4088,2025-05-30,6,3,84.21,grocery,0.43,none,0,0.0
5817,2025-04-19,5,3,40.11,beauty,0.21,5,0,0.0
5874,2025-06-13,19,2,100.03,home,0.59,5,0,0.0
9524,2025-05-21,13,2,36.72,home,0.34,5,0,0.0
2543,2025-05-19,21,1,60.9,fashion,0.88,none,1,21.89
7123,2025-06-09,21,4,72.69,electronics,0.22,20,0,0.0
1912,2025-05-28,8,0,87.91,beauty,0.06,20,0,0.0
4499,2025-04-07,5,1,64.83,home,0.57,5,0,0.0
5315,2025-04-27,19,0,82.22,grocery,0.15,none,0,0.0
4295,2025-04-17,4,1,78.28,fashion,0.71,5,0,0.0
1761,2025-06-06,34,2,51.98,grocery,0.94,10,0,0.0
1905,2025-04-04,17,1,44.65,beauty,0.72,10,1,16.41
8746,2025-04-19,1,3,77.27,grocery,0.62,20,0,0.0
9506,2025-05-25,8,0,97.52,grocery,0.2,20,0,0.0
743,2025-06-03,1,1,74.1,beauty,0.7,10,0,0.0
2326,2025-05-16,17,4,66.01,grocery,0.27,10,0,0.0
9875,2025-06-18,0,2,74.49,fashion,0.6,5,0,0.0
1168,2025-06-23,17,4,61.55,grocery,0.43,5,1,16.36
5380,2025-04-13,2,4,29.63,sports,0.03,10,0,0.0
2895,2025-06-26,6,4,84.49,beauty,0.89,5,1,20.6
9836,2025-05-26,14,5,60.7,sports,0.8,20,0,0.0
7449,2025-05-28,3,3,11.57,fashion,0.7,5,0,0.0
7516,2025-04-09,13,2,69.8,fashion,0.88,10,0,0.0
657,2025-05-27,5,1,81.24,sports,0.63,5,0,0.0
1529,2025-06-06,4,1,67.74,sports,0.73,5,0,0.0
7948,2025-05-23,10,4,65.03,fashion,0.21,none,0,0.0
2275,2025-04-08,4,2,32.43,beauty,0.49,none,0,0.0
4343,2025-05-18,11,4,26.43,grocery,0.7,20,0,0.0
1070,2025-06-25,1,0,50.58,electronics,0.33,none,0,0.0
223,2025-06-05,42,1,53.71,electronics,0.57,20,0,0.0
7291,2025-04-13,2,0,47.0,grocery,0.97,20,0,0.0
1775,2025-06-27,12,3,70.9,sports,0.25,5,0,0.0
1687,2025-06-27,20,4,54.01,grocery,0.17,5,0,0.0
8432,2025-04-16,21,2,65.81,electronics,0.51,none,0,0.0
7146,2025-06-12,6,4,75.4,sports,0.2,none,0,0.0
2139,2025-05-08,20,2,78.4,grocery,0.31,none,0,0.0
8595,2025-05-25,22,3,77.92,sports,0.95,5,0,0.0
9705,2025-05-11,6,2,85.87,electronics,0.19,5,0,0.0
4118,2025-06-11,0,5,74.02,home,0.01,5,0,0.0
4544,2025-06-30,2,1,57.41,sports,0.35,none,0,0.0
6611,2025-06-12,13,4,47.57,grocery,0.36,5,0,0.0
1472,2025-06-24,18,0,65.9,home,0.61,10,0,0.0
8952,2025-06-26,13,1,64.56,home,0.73,10,0,0.0
1252,2025-04-09,20,1,48.88,grocery,0.91,20,0,0.0
7532,2025-04-24,15,3,64.17,home,0.72,10,0,0.0
5770,2025-06-05,18,3,44.99,sports,0.19,none,1,13.71
1308,2025-05-24,22,2,36.36,grocery,0.34,none,0,0.0
4420,2025-04-05,3,4,45.53,grocery,0.39,none,0,0.0
2926,2025-04-09,3,4,62.19,electronics,0.34,5,0,0.0
9374,2025-05-18,9,2,52.08,sports,0.38,10,1,13.19
5357,2025-05-27,2,2,93.84,home,0.52,20,0,0.0
3680,2025-04-16,4,4,56.42,sports,0.77,none,0,0.0
2643,2025-04-16,2,1,53.15,beauty,0.68,10,0,0.0
1427,2025-04-12,0,2,43.79,grocery,0.11,none,0,0.0
5060,2025-05-22,19,3,83.13,electronics,0.15,none,0,0.0
5096,2025-04-01,12,0,63.95,grocery,0.93,10,0,0.0
9529,2025-05-23,1,2,55.13,grocery,0.82,10,0,0.0
6482,2025-05-14,5,3,52.84,sports,0.14,none,0,0.0
4532,2025-05-13,7,2,53.33,fashion,0.66,none,0,0.0
3725,2025-06-01,4,4,86.14,electronics,0.22,5,0,0.0
2617,2025-05-18,6,1,72.34,sports,0.72,5,0,0.0
6468,2025-06-06,2,4,63.23,electronics,0.81,5,0,0.0
1466,2025-06-09,3,5,21.06,sports,0.55,10,0,0.0
61,2025-06-23,5,0,39.29,electronics,0.42,20,0,0.0
9011,2025-06-12,10,6,57.24,fashion,0.8,10,1,18.06
336,2025-05-18,29,2,34.34,sports,0.19,none,0,0.0
2298,2025-05-15,5,0,46.25,sports,0.32,none,0,0.0
5585,2025-04-22,15,2,39.09,beauty,0.54,10,0,0.0
1937,2025-05-25,7,3,102.44,grocery,1.0,10,1,32.93
6702,2025-04-13,3,3,48.76,home,0.78,10,0,0.0
5512,2025-06-24,49,2,42.88,home,0.81,10,1,17.68
751,2025-06-16,10,1,65.7,home,0.14,10,0,0.0
4618,2025-04-11,0,3,60.5,sports,0.08,none,0,0.0
8305,2025-06-11,3,4,74.7,sports,0.45,none,0,0.0
3857,2025-04-11,8,2,67.88,sports,0.68,10,1,18.88
6776,2025-06-05,27,2,70.64,home,0.64,10,0,0.0
5787,2025-04-08,35,3,39.85,sports,0.9,5,0,0.0
4606,2025-05-15,11,3,82.04,grocery,0.18,none,0,0.0
5695,2025-05-30,5,4,72.73,grocery,0.76,5,0,0.0
4871,2025-06-06,5,5,47.98,sports,0.53,20,1,19.88
685,2025-05-09,29,3,38.87,fashion,0.49,5,0,0.0
4364,2025-06-23,4,6,50.94,home,0.09,none,0,0.0
4150,2025-06-10,9,1,57.48,beauty,0.53,5,0,0.0
7789,2025-04-19,1,1,54.68,home,0.35,5,0,0.0
7210,2025-06-01,12,2,48.06,beauty,0.75,20,0,0.0
5738,2025-06-06,2,5,56.9,grocery,0.88,20,1,20.14
3817,2025-05-01,22,4,59.97,grocery,0.88,20,0,0.0
6301,2025-06-07,3,4,69.16,fashion,0.33,5,0,0.0
9977,2025-06-21,10,4,76.9,electronics,0.45,none,0,0.0
8371,2025-06-14,8,3,60.33,grocery,0.23,none,0,0.0
2354,2025-06-09,0,4,28.95,electronics,0.33,none,0,0.0
2805,2025-05-28,3,0,79.18,beauty,0.35,5,0,0.0
4964,2025-04-25,7,2,35.62,fashion,0.6,5,0,0.0
6605,2025-06-12,4,3,54.01,home,0.29,5,0,0.0
6740,2025-05-04,6,2,61.22,grocery,0.75,10,0,0.0
7832,2025-05-19,3,4,50.35,sports,0.31,10,0,0.0
5479,2025-04-29,35,1,52.3,grocery,0.63,20,0,0.0
8244,2025-04-29,1,3,67.17,sports,0.04,none,0,0.0
391,2025-04-15,9,0,67.7,electronics,0.95,10,0,0.0
2173,2025-06-27,8,7,53.52,grocery,0.36,5,0,0.0
5137,2025-04-14,9,6,73.53,fashion,0.09,5,0,0.0
5225,2025-04-08,11,4,34.55,beauty,0.94,20,0,0.0
9665,2025-06-25,4,0,75.42,sports,0.17,none,0,0.0
6595,2025-05-21,32,3,79.91,electronics,0.26,20,0,0.0
4067,2025-05-10,15,0,82.42,grocery,0.82,5,0,0.0
5866,2025-06-07,14,2,92.02,sports,0.44,10,0,0.0
1162,2025-05-05,15,2,37.81,electronics,0.17,none,0,0.0
3915,2025-04-12,0,2,94.09,home,0.73,10,0,0.0
213,2025-06-06,8,3,64.55,grocery,0.47,10,1,26.1
1502,2025-04-17,9,2,78.84,electronics,0.81,5,0,0.0
4123,2025-05-21,1,3,64.09,fashion,0.21,5,0,0.0
51,2025-06-26,3,2,60.07,beauty,0.93,10,0,0.0
1853,2025-06-25,16,1,95.64,beauty,0.94,10,1,31.04
8942,2025-05-03,3,7,80.68,grocery,0.86,10,1,26.73
8347,2025-06-11,0,5,36.49,sports,0.06,none,0,0.0
5686,2025-05-26,5,2,89.19,fashion,0.87,5,0,0.0
9523,2025-05-14,1,3,62.37,sports,0.47,10,0,0.0
309,2025-04-13,3,7,72.8,beauty,0.86,20,1,27.82
9406,2025-05-05,12,3,40.41,electronics,0.17,5,1,21.38
4962,2025-05-30,13,2,50.42,beauty,0.26,5,0,0.0
3746,2025-06-29,0,3,42.32,fashion,0.67,10,0,0.0
7907,2025-04-01,38,2,103.64,beauty,0.17,none,0,0.0
4548,2025-06-05,6,2,81.32,sports,0.23,none,0,0.0
6014,2025-06-17,6,2,58.26,electronics,0.05,none,0,0.0
3151,2025-06-26,5,0,54.04,sports,0.33,none,0,0.0
5241,2025-05-09,13,0,81.88,electronics,0.72,20,0,0.0
1291,2025-04-11,7,3,62.27,grocery,0.83,5,0,0.0
2150,2025-04-25,26,1,89.53,beauty,0.59,10,0,0.0
5591,2025-06-17,9,5,53.85,electronics,0.93,5,0,0.0
9438,2025-06-19,15,1,68.44,fashion,0.67,20,0,0.0
1863,2025-05-28,8,0,61.83,home,0.55,5,0,0.0
5785,2025-04-12,0,1,50.93,electronics,0.21,none,0,0.0
595,2025-04-12,5,1,54.89,beauty,0.22,10,0,0.0
5063,2025-05-14,0,3,53.92,home,0.27,5,0,0.0
8495,2025-05-24,3,5,37.37,fashion,0.41,10,0,0.0
3394,2025-04-03,14,0,74.98,electronics,0.21,none,0,0.0
7986,2025-06-02,0,7,30.54,beauty,0.61,10,1,0.0
3931,2025-05-20,6,4,67.56,sports,0.28,20,1,17.87
9263,2025-04-02,2,2,79.35,grocery,0.42,10,0,0.0
6288,2025-04-09,1,5,59.96,electronics,0.11,5,0,0.0
3275,2025-05-12,8,4,68.8,grocery,0.55,10,0,0.0
2653,2025-06-05,3,2,69.3,sports,0.05,none,0,0.0
8708,2025-06-15,5,4,95.8,grocery,0.03,5,0,0.0
4810,2025-05-10,17,3,42.54,sports,0.17,none,0,0.0
3985,2025-04-27,18,1,108.33,fashion,0.54,none,0,0.0
5868,2025-06-28,1,3,10.0,fashion,0.54,5,0,0.0
728,2025-05-12,23,5,60.22,home,0.69,20,0,0.0
1839,2025-04-29,2,4,80.51,fashion,0.09,none,0,0.0
4579,2025-05-11,17,1,87.18,grocery,0.79,10,0,0.0
2912,2025-04-02,6,1,18.94,home,0.51,5,0,0.0
5538,2025-04-28,11,2,43.55,sports,0.25,20,1,10.88
3484,2025-05-17,13,3,62.63,electronics,0.05,none,0,0.0
4321,2025-06-23,1,4,48.95,grocery,0.35,none,0,0.0
7793,2025-06-07,26,4,58.18,fashion,0.56,20,1,17.04
7855,2025-06-11,5,2,81.03,grocery,0.87,5,1,20.28
2925,2025-05-20,7,1,37.46,beauty,0.69,10,0,0.0
3519,2025-04-11,10,3,54.0,fashion,0.26,none,0,0.0
6399,2025-05-06,3,3,36.12,home,0.06,none,0,0.0
9211,2025-06-30,1,7,91.43,sports,0.52,5,0,0.0
5445,2025-04-05,3,1,92.92,sports,0.6,5,0,0.0
742,2025-06-20,4,1,84.5,home,0.84,5,0,0.0
5961,2025-06-02,4,3,60.37,home,0.48,10,0,0.0
7205,2025-04-26,10,3,63.2,home,0.13,none,1,24.23
9367,2025-06-10,26,3,94.98,electronics,0.52,20,0,0.0
9290,2025-06-16,9,2,36.72,electronics,0.17,5,0,0.0
6906,2025-04-04,0,2,71.46,home,0.45,none,0,0.0
5532,2025-04-10,1,2,62.26,fashion,0.86,none,0,0.0
1676,2025-05-31,32,3,88.65,electronics,0.6,10,0,0.0
8787,2025-06-30,20,3,58.54,electronics,0.2,10,0,0.0
4767,2025-04-03,18,1,65.66,sports,0.24,none,0,0.0
6919,2025-05-31,26,3,70.56,sports,0.33,5,0,0.0
7351,2025-04-13,0,1,55.98,sports,0.43,5,0,0.0
146,2025-05-30,9,5,110.08,grocery,0.07,none,1,29.98
3733,2025-05-27,24,1,70.03,fashion,0.88,10,1,17.56
6713,2025-04-09,0,5,70.2,sports,0.81,10,0,0.0
4736,2025-06-01,2,1,38.79,grocery,0.49,10,0,0.0
6566,2025-06-21,10,1,89.49,home,0.05,none,0,0.0
5624,2025-06-18,9,4,55.64,electronics,0.34,none,0,0.0
1,2025-04-03,10,5,73.04,sports,0.72,10,0,0.0
3058,2025-04-23,5,4,66.9,home,0.21,10,0,0.0
4092,2025-04-22,3,0,39.59,fashion,0.14,10,0,0.0
